sent,tags,parse
", international affairs , international studies , international education , it is difficult to define a mission and course of activities for a new program without first briefly reviewing the early historical development of International Studies in the world of academia .",",/, international/JJ affairs/NNS ,/, international/JJ studies/NNS ,/, international/JJ education/NN ,/, it/PRP is/VBZ difficult/JJ to/TO define/VB a/DT mission/NN and/CC course/NN of/IN activities/NNS for/IN a/DT new/JJ program/NN without/IN first/JJ briefly/NN reviewing/VBG the/DT early/JJ historical/JJ development/NN of/IN International/NNP Studies/NNPS in/IN the/DT world/NN of/IN academia/NN ./."," amod(affairs-3, international-2) dep(education-9, affairs-3) amod(studies-6, international-5) appos(affairs-3, studies-6) amod(education-9, international-8) nsubj(difficult-13, education-9) nsubj(define-15, education-9) appos(education-9, it-11) cop(difficult-13, is-12) root(ROOT-0, difficult-13) mark(define-15, to-14) xcomp(difficult-13, define-15) det(mission-17, a-16) dobj(define-15, mission-17) cc(mission-17, and-18) dobj(define-15, course-19) conj:and(mission-17, course-19) case(activities-21, of-20) nmod:of(mission-17, activities-21) case(program-25, for-22) det(program-25, a-23) amod(program-25, new-24) nmod:for(activities-21, program-25) mark(reviewing-29, without-26) advmod(reviewing-29, first-27) dep(first-27, briefly-28) advcl(define-15, reviewing-29) det(development-33, the-30) amod(development-33, early-31) amod(development-33, historical-32) dobj(reviewing-29, development-33) case(Studies-36, of-34) compound(Studies-36, International-35) nmod:of(development-33, Studies-36) case(world-39, in-37) det(world-39, the-38) nmod:in(Studies-36, world-39) case(academia-41, of-40) nmod:of(world-39, academia-41)  "
Context <p> The settings of the participating schools are briefly described in order to provide a framework for understanding the findings recorded in this particular research effort .,Context/NNP <p>/VBP The/DT settings/NNS of/IN the/DT participating/VBG schools/NNS are/VBP briefly/RB described/VBN in/IN order/NN to/TO provide/VB a/DT framework/NN for/IN understanding/VBG the/DT findings/NNS recorded/VBN in/IN this/DT particular/JJ research/NN effort/NN ./.," nsubj(<p>-2, Context-1) root(ROOT-0, <p>-2) det(settings-4, The-3) nsubjpass(described-11, settings-4) nsubj(provide-15, settings-4) case(schools-8, of-5) det(schools-8, the-6) amod(schools-8, participating-7) nmod:of(settings-4, schools-8) auxpass(described-11, are-9) advmod(described-11, briefly-10) ccomp(<p>-2, described-11) advcl(described-11, in-12) mwe(in-12, order-13) mark(provide-15, to-14) xcomp(described-11, provide-15) det(framework-17, a-16) dobj(provide-15, framework-17) mark(understanding-19, for-18) advcl(provide-15, understanding-19) det(findings-21, the-20) dobj(understanding-19, findings-21) acl(findings-21, recorded-22) case(effort-27, in-23) det(effort-27, this-24) amod(effort-27, particular-25) compound(effort-27, research-26) nmod:in(recorded-22, effort-27)  "
"Treatment programs having little or no empirical support such as facilitated communication , auditory integration therapy , and sensory integration therapy also are briefly reviewed .","Treatment/NNP programs/NNS having/VBG little/RB or/CC no/DT empirical/JJ support/NN such/JJ as/IN facilitated/JJ communication/NN ,/, auditory/JJ integration/NN therapy/NN ,/, and/CC sensory/JJ integration/NN therapy/NN also/RB are/VBP briefly/RB reviewed/VBN ./."," compound(programs-2, Treatment-1) nsubjpass(reviewed-25, programs-2) acl(programs-2, having-3) compound(support-8, little-4) cc(little-4, or-5) conj:or(little-4, no-6) compound(support-8, no-6) amod(support-8, empirical-7) dobj(having-3, support-8) case(communication-12, such-9) mwe(such-9, as-10) amod(communication-12, facilitated-11) nmod:such_as(support-8, communication-12) amod(therapy-16, auditory-14) compound(therapy-16, integration-15) nmod:such_as(support-8, therapy-16) conj:and(communication-12, therapy-16) cc(communication-12, and-18) amod(therapy-21, sensory-19) compound(therapy-21, integration-20) nmod:such_as(support-8, therapy-21) conj:and(communication-12, therapy-21) advmod(reviewed-25, also-22) auxpass(reviewed-25, are-23) advmod(reviewed-25, briefly-24) root(ROOT-0, reviewed-25)  "
We also briefly review interventions having little or no empirical support ( e.g.,We/PRP also/RB briefly/VBD review/NN interventions/NNS having/VBG little/RB or/CC no/RB empirical/RB support/VB -LRB-/-LRB- e.g./NNP," nsubj(briefly-3, We-1) advmod(briefly-3, also-2) root(ROOT-0, briefly-3) compound(interventions-5, review-4) dobj(briefly-3, interventions-5) xcomp(briefly-3, having-6) advmod(or-8, little-7) advmod(support-11, or-8) neg(empirical-10, no-9) advmod(or-8, empirical-10) ccomp(having-6, support-11) dobj(support-11, e.g.-13)  "
"While most parents are willing and able to help with such procedures , it is also easy for school psychologists , resource specialists , and other special education staff to implement the procedures directly , by working with the children briefly after school , in those situations n which parents are unavailable .","While/IN most/JJS parents/NNS are/VBP willing/JJ and/CC able/JJ to/TO help/VB with/IN such/JJ procedures/NNS ,/, it/PRP is/VBZ also/RB easy/JJ for/IN school/NN psychologists/NNS ,/, resource/NN specialists/NNS ,/, and/CC other/JJ special/JJ education/NN staff/NN to/TO implement/VB the/DT procedures/NNS directly/RB ,/, by/IN working/VBG with/IN the/DT children/NNS briefly/NN after/IN school/NN ,/, in/IN those/DT situations/NNS n/NN which/WDT parents/NNS are/VBP unavailable/JJ ./."," mark(willing-5, While-1) amod(parents-3, most-2) nsubj(willing-5, parents-3) nsubj(able-7, parents-3) nsubj(help-9, parents-3) cop(willing-5, are-4) advcl(easy-17, willing-5) cc(willing-5, and-6) conj:and(willing-5, able-7) advcl(easy-17, able-7) mark(help-9, to-8) xcomp(willing-5, help-9) case(procedures-12, with-10) amod(procedures-12, such-11) nmod:with(help-9, procedures-12) nsubj(easy-17, it-14) nsubj(implement-31, it-14) cop(easy-17, is-15) advmod(easy-17, also-16) root(ROOT-0, easy-17) case(psychologists-20, for-18) compound(psychologists-20, school-19) nmod:for(easy-17, psychologists-20) compound(specialists-23, resource-22) nmod:for(easy-17, specialists-23) conj:and(psychologists-20, specialists-23) cc(psychologists-20, and-25) amod(staff-29, other-26) amod(staff-29, special-27) compound(staff-29, education-28) nmod:for(easy-17, staff-29) conj:and(psychologists-20, staff-29) mark(implement-31, to-30) xcomp(easy-17, implement-31) det(procedures-33, the-32) dobj(implement-31, procedures-33) advmod(implement-31, directly-34) mark(working-37, by-36) advcl(implement-31, working-37) case(children-40, with-38) det(children-40, the-39) nmod:with(working-37, children-40) advmod(school-43, briefly-41) case(school-43, after-42) nmod:after(working-37, school-43) case(n-48, in-45) det(n-48, those-46) compound(n-48, situations-47) nmod:in(working-37, n-48) det(parents-50, n-48) ref(n-48, which-49) nsubj(unavailable-52, parents-50) cop(unavailable-52, are-51) acl:relcl(n-48, unavailable-52)  "
Other teachers may be more interested in teaching the child some form of communication so that he or she may terminate the task on demand -- at least briefly .,Other/JJ teachers/NNS may/MD be/VB more/RBR interested/JJ in/IN teaching/VBG the/DT child/NN some/DT form/NN of/IN communication/NN so/RB that/IN he/PRP or/CC she/PRP may/MD terminate/VB the/DT task/NN on/IN demand/NN --/: at/IN least/JJS briefly/RB ./.," amod(teachers-2, Other-1) nsubj(interested-6, teachers-2) aux(interested-6, may-3) cop(interested-6, be-4) advmod(interested-6, more-5) root(ROOT-0, interested-6) mark(teaching-8, in-7) advcl(interested-6, teaching-8) det(child-10, the-9) nsubj(form-12, child-10) det(form-12, some-11) xcomp(teaching-8, form-12) case(communication-14, of-13) nmod:of(form-12, communication-14) mark(terminate-21, so-15) mwe(so-15, that-16) nsubj(terminate-21, he-17) cc(he-17, or-18) conj:or(he-17, she-19) nsubj(terminate-21, she-19) aux(terminate-21, may-20) advcl(interested-6, terminate-21) det(task-23, the-22) dobj(terminate-21, task-23) case(demand-25, on-24) nmod:on(terminate-21, demand-25) case(least-28, at-27) parataxis(interested-6, least-28) dep(least-28, briefly-29)  "
The school psychologist distributed guidelines that briefly described appropriate methods for issuing commands and command content .,The/DT school/NN psychologist/NN distributed/VBD guidelines/NNS that/WDT briefly/RB described/VBD appropriate/JJ methods/NNS for/IN issuing/VBG commands/NNS and/CC command/NN content/NN ./.," det(psychologist-3, The-1) compound(psychologist-3, school-2) nsubj(distributed-4, psychologist-3) root(ROOT-0, distributed-4) dobj(distributed-4, guidelines-5) nsubj(described-8, guidelines-5) ref(guidelines-5, that-6) advmod(described-8, briefly-7) acl:relcl(guidelines-5, described-8) amod(methods-10, appropriate-9) dobj(described-8, methods-10) mark(issuing-12, for-11) advcl(described-8, issuing-12) dobj(issuing-12, commands-13) cc(commands-13, and-14) compound(content-16, command-15) dobj(issuing-12, content-16) conj:and(commands-13, content-16)  "
"<p> Because the achievements of this body of criticism and theory have been so considerable , they now allow us to go beyond it , not to dispute its relevance to the films that chiefly motivated it nor to question the historical necessity of its formulation , but rather to sublate it , to recontain it as one vector in a more historically and socially comprehensive analysis dominated by contrary movements .","<p>/RB Because/IN the/DT achievements/NNS of/IN this/DT body/NN of/IN criticism/NN and/CC theory/NN have/VBP been/VBN so/RB considerable/JJ ,/, they/PRP now/RB allow/VBP us/PRP to/TO go/VB beyond/IN it/PRP ,/, not/RB to/TO dispute/VB its/PRP$ relevance/NN to/TO the/DT films/NNS that/WDT chiefly/RB motivated/VBN it/PRP nor/CC to/TO question/VB the/DT historical/JJ necessity/NN of/IN its/PRP$ formulation/NN ,/, but/CC rather/RB to/TO sublate/VB it/PRP ,/, to/TO recontain/VB it/PRP as/IN one/CD vector/NN in/IN a/DT more/JJR historically/RB and/CC socially/RB comprehensive/JJ analysis/NN dominated/VBN by/IN contrary/NN movements/NNS ./."," advmod(considerable-15, <p>-1) mark(considerable-15, Because-2) det(achievements-4, the-3) nsubj(considerable-15, achievements-4) case(body-7, of-5) det(body-7, this-6) nmod:of(achievements-4, body-7) case(criticism-9, of-8) nmod:of(body-7, criticism-9) cc(criticism-9, and-10) nmod:of(body-7, theory-11) conj:and(criticism-9, theory-11) aux(considerable-15, have-12) cop(considerable-15, been-13) advmod(considerable-15, so-14) advcl(allow-19, considerable-15) nsubj(allow-19, they-17) advmod(allow-19, now-18) root(ROOT-0, allow-19) nsubj(go-22, us-20) mark(go-22, to-21) ccomp(allow-19, go-22) case(it-24, beyond-23) nmod:beyond(go-22, it-24) neg(dispute-28, not-26) mark(dispute-28, to-27) dep(go-22, dispute-28) nmod:poss(relevance-30, its-29) dobj(dispute-28, relevance-30) case(films-33, to-31) det(films-33, the-32) nmod:to(dispute-28, films-33) nsubj(motivated-36, films-33) ref(films-33, that-34) advmod(motivated-36, chiefly-35) acl:relcl(films-33, motivated-36) dobj(motivated-36, it-37) cc(it-37, nor-38) mark(question-40, to-39) acl(it-37, question-40) det(necessity-43, the-41) amod(necessity-43, historical-42) dobj(question-40, necessity-43) case(formulation-46, of-44) nmod:poss(formulation-46, its-45) nmod:of(necessity-43, formulation-46) cc(rather-49, but-48) cc(films-33, rather-49) mark(sublate-51, to-50) acl(films-33, sublate-51) dobj(sublate-51, it-52) mark(recontain-55, to-54) dep(go-22, recontain-55) dobj(recontain-55, it-56) case(vector-59, as-57) nummod(vector-59, one-58) nmod:as(recontain-55, vector-59) case(analysis-67, in-60) det(analysis-67, a-61) amod(analysis-67, more-62) advmod(analysis-67, historically-63) cc(historically-63, and-64) advmod(comprehensive-66, socially-65) conj:and(historically-63, comprehensive-66) advmod(analysis-67, comprehensive-66) nmod:in(vector-59, analysis-67) acl(analysis-67, dominated-68) case(movements-71, by-69) compound(movements-71, contrary-70) nmod:by(dominated-68, movements-71)  "
"Initially presented as an on-screen projection , the slide that constituted A La Mode was later printed and distributed as a mail-art flyer .","Initially/RB presented/VBN as/IN an/DT on-screen/JJ projection/NN ,/, the/DT slide/NN that/WDT constituted/VBD A/DT La/NNP Mode/NNP was/VBD later/RB printed/VBN and/CC distributed/VBN as/IN a/DT mail-art/JJ flyer/NN ./."," advmod(presented-2, Initially-1) advcl(printed-17, presented-2) case(projection-6, as-3) det(projection-6, an-4) amod(projection-6, on-screen-5) nmod:as(presented-2, projection-6) det(slide-9, the-8) nsubj(constituted-11, slide-9) nsubjpass(printed-17, slide-9) nsubjpass(distributed-19, slide-9) ref(slide-9, that-10) acl:relcl(slide-9, constituted-11) det(Mode-14, A-12) compound(Mode-14, La-13) dobj(constituted-11, Mode-14) auxpass(printed-17, was-15) advmod(printed-17, later-16) root(ROOT-0, printed-17) cc(printed-17, and-18) conj:and(printed-17, distributed-19) case(flyer-23, as-20) det(flyer-23, a-21) amod(flyer-23, mail-art-22) nmod:as(printed-17, flyer-23)  "
And still later they were used in magazines or on flyers .,And/CC still/RB later/RB they/PRP were/VBD used/VBN in/IN magazines/NNS or/CC on/IN flyers/NNS ./.," cc(used-6, And-1) advmod(used-6, still-2) advmod(used-6, later-3) nsubjpass(used-6, they-4) nsubjpass(used-6', they-4) auxpass(used-6, were-5) root(ROOT-0, used-6) conj:or(used-6, used-6') case(magazines-8, in-7) nmod:in(used-6, magazines-8) cc(used-6, or-9) case(flyers-11, on-10) nmod:on(used-6', flyers-11)  "
I <p> We might begin to answer this question by briefly considering whether Vertov 's camera-eye does in fact constitute a violation of the grammar of perceptual expressions .,I/PRP <p>/VBP We/PRP might/MD begin/VB to/TO answer/VB this/DT question/NN by/IN briefly/RB considering/VBG whether/IN Vertov/NNP 's/POS camera-eye/NN does/VBZ in/IN fact/NN constitute/VBP a/DT violation/NN of/IN the/DT grammar/NN of/IN perceptual/JJ expressions/NNS ./.," nsubj(<p>-2, I-1) root(ROOT-0, <p>-2) nsubj(begin-5, We-3) nsubj(answer-7, We-3) aux(begin-5, might-4) ccomp(<p>-2, begin-5) mark(answer-7, to-6) xcomp(begin-5, answer-7) det(question-9, this-8) dobj(answer-7, question-9) mark(considering-12, by-10) advmod(considering-12, briefly-11) advcl(answer-7, considering-12) mark(does-17, whether-13) nmod:poss(camera-eye-16, Vertov-14) case(Vertov-14, 's-15) nsubj(does-17, camera-eye-16) ccomp(considering-12, does-17) mark(constitute-20, in-18) nsubj(constitute-20, fact-19) advcl(does-17, constitute-20) det(violation-22, a-21) dobj(constitute-20, violation-22) case(grammar-25, of-23) det(grammar-25, the-24) nmod:of(violation-22, grammar-25) case(expressions-28, of-26) amod(expressions-28, perceptual-27) nmod:of(grammar-25, expressions-28)  "
"Rather , this stereotype should be understood in light of the way that the idea of homosexuality as perversion enters into the long history of Victorian masculinity I have briefly sketched .","Rather/RB ,/, this/DT stereotype/NN should/MD be/VB understood/VBN in/IN light/NN of/IN the/DT way/NN that/IN the/DT idea/NN of/IN homosexuality/NN as/IN perversion/NN enters/VBZ into/IN the/DT long/JJ history/NN of/IN Victorian/JJ masculinity/NN I/PRP have/VBP briefly/RB sketched/VBN ./."," advmod(understood-7, Rather-1) det(stereotype-4, this-3) nsubjpass(understood-7, stereotype-4) aux(understood-7, should-5) auxpass(understood-7, be-6) root(ROOT-0, understood-7) case(light-9, in-8) nmod:in(understood-7, light-9) case(way-12, of-10) det(way-12, the-11) nmod:of(light-9, way-12) mark(enters-20, that-13) det(idea-15, the-14) nsubj(enters-20, idea-15) case(homosexuality-17, of-16) nmod:of(idea-15, homosexuality-17) case(perversion-19, as-18) nmod:as(homosexuality-17, perversion-19) ccomp(understood-7, enters-20) case(history-24, into-21) det(history-24, the-22) amod(history-24, long-23) nmod:into(enters-20, history-24) case(masculinity-27, of-25) amod(masculinity-27, Victorian-26) nmod:of(history-24, masculinity-27) nsubj(sketched-31, I-28) aux(sketched-31, have-29) advmod(sketched-31, briefly-30) ccomp(enters-20, sketched-31)  "
"The effect is dramatic : he is both in motion and frozen ; he seems to fly , in jerks and stops , around the stage .","The/DT effect/NN is/VBZ dramatic/JJ :/: he/PRP is/VBZ both/DT in/IN motion/NN and/CC frozen/JJ ;/: he/PRP seems/VBZ to/TO fly/VB ,/, in/IN jerks/NNS and/CC stops/NNS ,/, around/IN the/DT stage/NN ./."," det(effect-2, The-1) nsubj(dramatic-4, effect-2) cop(dramatic-4, is-3) root(ROOT-0, dramatic-4) nsubj(both-8, he-6) cop(both-8, is-7) parataxis(dramatic-4, both-8) case(motion-10, in-9) nmod:in(both-8, motion-10) cc(motion-10, and-11) nmod:in(both-8, frozen-12) conj:and(motion-10, frozen-12) nsubj(seems-15, he-14) nsubj(fly-17, he-14) parataxis(dramatic-4, seems-15) mark(fly-17, to-16) xcomp(seems-15, fly-17) case(jerks-20, in-19) nmod:in(fly-17, jerks-20) cc(jerks-20, and-21) nmod:in(fly-17, stops-22) conj:and(jerks-20, stops-22) case(stage-26, around-24) det(stage-26, the-25) nmod:around(fly-17, stage-26)  "
"( n21 ) Indeed , Rainer briefly literalized the parallel with nonhierarchical visual structures in one section of The Mind is a Muscle , when a huge wooden grid descended behind the performers.","-LRB-/-LRB- n21/NNP -RRB-/-RRB- Indeed/RB ,/, Rainer/NNP briefly/RB literalized/VBD the/DT parallel/NN with/IN nonhierarchical/JJ visual/JJ structures/NNS in/IN one/CD section/NN of/IN The/DT Mind/NNP is/VBZ a/DT Muscle/NN ,/, when/WRB a/DT huge/JJ wooden/JJ grid/NN descended/VBD behind/IN the/DT performers/NNS ./."," ccomp(literalized-8, n21-2) advmod(n21-2, Indeed-4) nsubj(literalized-8, Rainer-6) advmod(literalized-8, briefly-7) root(ROOT-0, literalized-8) det(parallel-10, the-9) nsubj(Muscle-23, parallel-10) case(structures-14, with-11) amod(structures-14, nonhierarchical-12) amod(structures-14, visual-13) nmod:with(parallel-10, structures-14) case(section-17, in-15) nummod(section-17, one-16) nmod:in(structures-14, section-17) case(Mind-20, of-18) det(Mind-20, The-19) nmod:of(section-17, Mind-20) cop(Muscle-23, is-21) det(Muscle-23, a-22) ccomp(literalized-8, Muscle-23) advmod(descended-30, when-25) det(grid-29, a-26) amod(grid-29, huge-27) amod(grid-29, wooden-28) nsubj(descended-30, grid-29) acl:relcl(Muscle-23, descended-30) case(performers-33, behind-31) det(performers-33, the-32) nmod:behind(descended-30, performers-33)  "
